;date;id;text;views.count;likes.count;reposts.count;type;link;post_id;parents_stack;file_name;Unnamed: 0;Ссылка;Район;label;score;label_cat;score_cat
209;2022-01-01 10:13:40;1269056;кроме мата ничего не приходит на ум  нак;;2;;comment;;1268969.0;;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9926005005836488;Здравоохранение,;0.8375507593154907
210;2022-01-01 10:16:53;566364;вера да смотрите ссылку;;0;;reply;;566146.0;566282.0;spb.csv;533347.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9904643297195436;ЖКХ,;0.3561139106750488
211;2022-01-01 10:17:45;1268341;из каждого утюга про поводки и адресники говорят ;;6;;comment;;1268305.0;;grazhdanka_spb.csv;;https://vk.com/grazhdanka_spb;Калининский;LABEL_1;0.9756901264190674;Благоустройство,;0.6031960248947144
212;2022-01-01 10:19:03;24059;спецтранс красавчик ушёл поанглийски не только не попрощался ещё и оставил невскому оператору наследство в виде мусорных завалов красота ;;0;;reply;;23852.0;23865.0;zhit_v_moskovskom.csv;;https://vk.com/zhit_v_moskovskom;Московский;LABEL_1;0.9961785078048706;Отходы,;0.6609888076782227
213;2022-01-01 10:19:11;1065881;александр я его не ношу на себе он на холодильнике висит я ещё не выжила из ума настолько чтоб себя магнитиками украшать почему я должна выкинуть купленную мной вещь;;0;;reply;;1065550.0;1065568.0;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9969552755355836;Здравоохранение,;0.3796572983264923
214;2022-01-01 10:19:50;1269057;ольга скажите это тем людям у кого под окнами эта дорога будет они бы с радостью гаражи оставили;;3;;reply;;1268828.0;1268844.0;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9958541393280028;Благоустройство,;0.4078378081321716
215;2022-01-01 10:20:41;24060;маргарита я извиняюсь за резкость но спецтранс  крысы так поступить  неприглядно могут только эти существа ;;0;;reply;;23852.0;23865.0;zhit_v_moskovskom.csv;;https://vk.com/zhit_v_moskovskom;Московский;LABEL_1;0.9964160919189452;Безопасность,;0.6507766842842102
216;2022-01-01 10:20:57;24061;или не так;;0;;reply;;23852.0;23865.0;zhit_v_moskovskom.csv;;https://vk.com/zhit_v_moskovskom;Московский;LABEL_1;0.9840986132621764;Благоустройство,;0.3201117217540741
217;2022-01-01 10:21:07;24062;помоему это подло;;0;;reply;;23852.0;23865.0;zhit_v_moskovskom.csv;;https://vk.com/zhit_v_moskovskom;Московский;LABEL_1;0.99450421333313;Благоустройство,;0.5478038787841797
218;2022-01-01 10:21:26;7306;если места накопления тко не входят в состав общего имущества или не являются собственностью организаций то их обязан содержать собственник земельного участка на котором располагаются контейнеры например если площадка расположена на муниципальной земле то за ее содержание отвечают органы местного самоуправления отсюда вопрос а муниципальные власти готовы к содержанию в чистоте зон вокруг контейнеров состовляются ли графики уборки кто этим будет заниматься ;;4;;comment;;7241.0;;club177930722.csv;;https://vk.com/club177930722;"Красносельский
";LABEL_1;0.9916982650756836;Отходы,;0.9582883715629578
219;2022-01-01 10:22:30;1361672;да у наших русских писимистов крыша едит от хорошей жизни;;0;;comment;;1361408.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.982077419757843;Строительство,;0.8938433527946472
220;2022-01-01 10:22:57;1361673;слава богу что пешеходов не было;;25;;comment;;1361668.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9725934863090516;Дороги,;0.4232215285301208
221;2022-01-01 10:25:20;212647;чушь городите а на море по путёвкам каждый год ездили а вы кушайте своё манго на здоровье мне оно даром ненадо;;1;;reply;;212308.0;212517.0;kolpinoask.csv;;https://vk.com/kolpinoask;Колпинский;LABEL_1;0.9664286971092224;Образование,;0.8520932793617249
222;2022-01-01 10:25:53;1361674;как тупо;;23;;comment;;1361668.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9937115907669068;Благоустройство,;0.4066347479820251
223;2022-01-01 10:25:54;909467;осип мандельштам к саломее соломка звонкая соломинка сухая  всю смерть ты выпила и сделалась нежней  сломалась милая соломка неживая  не саломея нет соломинка скорей;;2;;comment;;909459.0;;vasilyevskiyostrov.csv;;https://vk.com/vasilyevskiyostrov;Василеостровский;LABEL_1;0.9960475564002992;Энергетика;0.3343006670475006
224;2022-01-01 10:27:05;1269059;вобще похй;;1;;comment;;1269035.0;;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.993324100971222;Благоустройство,;0.3687675297260284
225;2022-01-01 10:27:58;1065886;боже какой красавец спасибо вам добрые люди уверена что хозяева найдутся;;28;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9779841303825378;Благоустройство,;0.5296093225479126
226;2022-01-01 10:28:05;1269061;мария нет;;0;;reply;;1268969.0;1269051.0;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9741946458816528;Здравоохранение,;0.6313436031341553
227;2022-01-01 10:33:53;1065888;выглядит на фото не очень;;6;;comment;;1065867.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9863079190254213;Благоустройство,;0.7221431136131287
228;2022-01-01 10:34:24;1361678;идиотов не кто не отменял в  году  указа не было сверху ;;29;;comment;;1361668.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9951699376106262;Транспорт,;0.3343024849891662
229;2022-01-01 10:34:41;1268343;я бегу до кб и обратно;;17;;comment;;1268315.0;;grazhdanka_spb.csv;;https://vk.com/grazhdanka_spb;Калининский;LABEL_1;0.9862711429595948;Транспорт,;0.6748286485671997
230;2022-01-01 10:35:16;37577;чтото за неделю инструментальщиков  не очистили после трактора отвал по колено;;0;;comment;;37555.0;;vesti_kurort.csv;;https://vk.com/vesti_kurort;Курортный район;LABEL_1;0.994821071624756;Дороги,;0.4740938544273376
231;2022-01-01 10:36:22;909453;дорогие владельцы собак  каждый новый год теряются сотни собак в разных городах россии пожалуйста будьте бдительны  проверьте амуницию  она должна быть прочной собака не должна иметь возможности вывернуться из ошейника на ошейнике должен быть адресник с действующими номерами телефонов если ваша собака может вывернуться из ошейника наденьте шлейку и дополнительный ошейник для адресника крепко держите поводок в руках даже самая спокойная собака может от неожиданности испугаться и побежать в неизвестном направлении не обращая внимания на ваши крики собака может замерзнуть насмерть может попасть под машину или стать жертвой хулиганов  пожалуйста берегите своих питомцев не подвергайте их опасности;7607.0;130;8.0;post;;;;vasilyevskiyostrov.csv;;https://vk.com/vasilyevskiyostrov;Василеостровский;LABEL_1;0.9829051494598388;Благоустройство,;0.4245811104774475
232;2022-01-01 10:36:23;988022;да с  января другая компания занимается вывозом мусора и думаю не все ук добросовестно заключили договора и будет так сейчас в каждом втором дворе;;1;;comment;;988008.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.99730384349823;Отходы,;0.9693065881729126
233;2022-01-01 10:36:39;988023;анатолий удивительноно сегодня январяа к нам приехала машина и вывезла мусорхотя там было всего половино контейнера;;3;;reply;;988008.0;988010.0;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9943416118621826;Отходы,;0.9660543203353882
234;2022-01-01 10:38:18;1361679;ахмед никто;;18;;reply;;1361668.0;1361678.0;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9889084696769714;Здравоохранение,;0.6285199522972107
235;2022-01-01 10:39:13;24063;олег спецтранс как раз пришёл у нас был петроваст а теперь насильно выбрали в районе спецтранс но у них нет мощностей на район нет контейнеров они не справляются сами говорят у нас коллапс как оно выиграли тендер я конечно не знаю но зачем выгнали с домов приличных перевозчиков это вопрос заключили бы внутренние договоры и дальше бы все было красиво но нет пришли без возможности работать качественно посмотрим этот месяц что будет в районе я уже каждое утро начинаю с того что обзваниваю всех чтобы к нам приехали а контейнер приличный нам даже не обещают нет и все может я конечно не нормальная переживаю слишком на других домах видимо все хорошо если не пишут но хожу и вижу что вокруг ситуация такая же;;1;;reply;;23852.0;23865.0;zhit_v_moskovskom.csv;;https://vk.com/zhit_v_moskovskom;Московский;LABEL_1;0.997885763645172;Отходы,;0.9374823570251464
236;2022-01-01 10:39:52;46107;доброе утро скажите а у всех вывезли вчера мусор  сегодня не подойти к мусорке;;0;;comment;;46100.0;;krgv_live.csv;;https://vk.com/krgv_live;Красногвардейский;LABEL_1;0.9975945353507996;Отходы,;0.9514027237892152
237;2022-01-01 10:41:02;1268345;пару раз в год на общественном транспорте езжу ;;0;;comment;;1268339.0;;grazhdanka_spb.csv;;https://vk.com/grazhdanka_spb;Калининский;LABEL_1;0.9873027801513672;Транспорт,;0.9788322448730468
238;2022-01-01 10:41:18;566367;людмила с себя и начните;;8;;reply;;566114.0;566157.0;spb.csv;533410.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9813294410705566;Здравоохранение,;0.3636521995067596
239;2022-01-01 10:41:18;1065890;хоть бы нашелся хозяин;;4;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9957681894302368;Благоустройство,;0.4018220603466034
240;2022-01-01 10:43:54;988025;там на домах на всех камеры;;1;;comment;;987987.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9967671632766724;ЖКХ,;0.7515960335731506
241;2022-01-01 10:43:57;1269065;роман это плохо;;1;;reply;;1268870.0;1268875.0;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.994050920009613;Благоустройство,;0.3443046808242798
242;2022-01-01 10:45:22;46100;доброе утро красногвардейский;2491.0;33;0.0;post;;;;krgv_live.csv;;https://vk.com/krgv_live;Красногвардейский;LABEL_1;0.9778212308883668;Благоустройство,;0.4302005469799042
243;2022-01-01 10:45:27;227557;егор согласен надо терпеть;;0;;reply;;227547.0;227553.0;kalin_spb.csv;;https://vk.com/kalin_spb;Калининский;LABEL_1;0.9964740872383118;Безопасность,;0.2888782918453216
244;2022-01-01 10:45:34;1065892;может быть он знает дорогу домой дать команду и приведёт я так нашла дом потеряшке вел меня минут  домой к подъезду а там уже хозяева носились в поисках;;19;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.997066080570221;Строительство,;0.253078430891037
245;2022-01-01 10:45:43;988026;еще как вариант попробуйте в дом творчества пристроить там есть живой уголок был раньше теперь лучше с осторожностью фразы писать;;4;;comment;;987980.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9943917393684388;Благоустройство,;0.7593516111373901
246;2022-01-01 10:47:15;1269066;а где овчарка не вижу овчарку;;3;;comment;;1269035.0;;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9810216426849364;Безопасность,;0.7059889435768127
247;2022-01-01 10:47:39;1065893;напишите в группу я потерялся спб ;;2;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.996326506137848;Образование,;0.8996884822845459
248;2022-01-01 10:48:22;1065894;и пошёл ведь с чужими;;2;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9510590434074402;Транспорт,;0.534022331237793
249;2022-01-01 10:49:41;566370;александр если б это были футболисты то может я бы и возмутился но судя  человек олимпийцев не вижу никакой проблемы эти ребята заслужили поощрения и пашут они куда больше чем футболисты но получают значительно меньше ;;0;;reply;;566355.0;566360.0;spb.csv;532956.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9804283976554872;Безопасность,;0.4849985837936401
250;2022-01-01 10:50:58;1269067;это не она _;;0;;comment;;1269035.0;;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9504112601280212;Благоустройство,;0.3094106614589691
251;2022-01-01 10:51:55;1361680;глаза зальют ;;6;;comment;;1361668.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9925253391265868;Энергетика;0.3191008567810058
252;2022-01-01 10:52:19;566372;в смольном бы побыстрее здания ремонтировали в центре ходить страшно того и гляди чтото на голову прилетит;;7;;comment;;566355.0;;spb.csv;532987.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9976383447647096;Благоустройство,;0.4594193696975708
253;2022-01-01 10:53:23;566373;людмила да угомонитесь вы уже вернитесь к своим если есть я не сую нос в чужие семьи  мои дети уже давно ходят в школу  и это мое дело работать сидеть дома или работать из дома  а у вас точно комплекс точно есть  с новым годом и добра вам в жизни;;7;;reply;;566114.0;566157.0;spb.csv;533412.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9969528913497924;Образование,;0.9138123393058776
254;2022-01-01 10:54:20;256358;маргарита кушает неохотно нервничает наверное ночью по обочине км  наверное бежал еле на машине обогнали очень напуган был не сразу схватили;;1;;reply;;256343.0;256345.0;vechkolp.csv;;https://vk.com/vechkolp;Колпинский;LABEL_1;0.9973031282424928;Транспорт,;0.5334205031394958
255;2022-01-01 10:54:23;1065896;такого не возможно забыть;;2;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9941679239273072;Строительство,;0.317293107509613
256;2022-01-01 10:54:54;1269068;бедняжечка как же ей сейчас страшно;;1;;comment;;1268969.0;;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9949020147323608;Безопасность,;0.7784826159477234
257;2022-01-01 10:55:56;988027;приносим свои извинения за временные неудобства с  во всем санктпетербурге начал работать единый региональный оператор по вывозу тбо будут временные трудности но ситуация под контролем властей данный адрес в заявке   в случае возникновения у вас замечаний и предложений по уборке просим обращаться по телефонам горячих линий  за уборку внутридворовых и внутриквартальных проездов территорий детских площадок газонов пешеходных дорожек отвечают органы местного самоуправления в случае неудовлетворительной уборки данных территорий просим обращаться по телефонам вмо г колпино  вмо пос металлострой  вмо пос петрославянка  вмо пос понтонный  вмо пос саперный  вмо пос устьижора   содержание жилищного фонда находится в ведении управляющих компаний управляющими компаниями также осуществляется уборка подходов к парадным и отмостки а также придомовых газонов и пешеходных тротуаров если земельный участок на котором расположен многоквартирный дом сформирован и прошел кадастровый учет по всем вопросам связанным с уборкой данных территорий просим обращаться в свою управляющую компанию телефон указан на квартплатной квитанции или спб гку жилищное агентство колпинского района       уборка и содержание объектов уличнодорожной сети и садовопаркового хозяйства санкт петербурга находится в ведении комитета по благоустройству санкт петербурга и на территории колпинского района осуществляется оао автодор санкт петербург и оао спп колпинское соответственно оао автодор спб     оао спп колпинское      также по всем вопросам связанным с уборкой снега вы можете обратиться в администрацию колпинского района       ;;5;;comment;;988008.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9681177735328674;Дороги,;0.3806769251823425
258;2022-01-01 10:57:32;212650;в москве новый год не наступил ещеу нас пошел тринадцатый месяц;;4;;comment;;212644.0;;kolpinoask.csv;;https://vk.com/kolpinoask;Колпинский;LABEL_1;0.9739389419555664;Транспорт,;0.3146363496780395
259;2022-01-01 10:58:48;566374;ирина экак у вас истерика нет у меня сейчас дел  отдыхаю дело ваше но вы водите ребёнка в детский сад государственный налоги не платить значит ваше удовольствие оплачивают другие вы предлагаете не лезть в ваши дела а сами лезете в чужой карман  водите в коммерческое учреждение не занимайтесь места тех кому они нужны;;4;;reply;;566114.0;566157.0;spb.csv;533413.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9961949586868286;Образование,;0.9720787405967712
260;2022-01-01 11:01:45;37723;артём ладно бы просто песоксоль которая потом безнаказанно скидывается на газоны;;2;;reply;;37665.0;37695.0;kb_spb.csv;;https://vk.com/kb_spb;Комитет по благоустройству Санкт‑Петербурга;LABEL_1;0.996501922607422;Благоустройство,;0.8670341968536377
261;2022-01-01 11:02:11;19700;по себе знаю блестящее конфетти теперь до лето убирать;;3;;comment;;19698.0;;spbmo72.csv;;https://vk.com/spbmo72;Фрунзенский район;LABEL_1;0.9881978631019592;Благоустройство,;0.8442399501800537
262;2022-01-01 11:02:24;1269069;почему каждый год одно и тожевсе собачники должны знатьчто почти все собаки боятся салюта;;6;;comment;;1268969.0;;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9929110407829284;Благоустройство,;0.5327369570732117
263;2022-01-01 11:03:22;1065897;а где нашли;;0;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9792985916137696;Отходы,;0.5887385010719299
264;2022-01-01 11:03:26;227559;у нас ничего;;0;;comment;;227547.0;;kalin_spb.csv;;https://vk.com/kalin_spb;Калининский;LABEL_1;0.9917494058609008;Дороги,;0.2356268018484115
265;2022-01-01 11:03:36;566375;александр кто сказал что из налогов кроме того ваших налогов в бюджет носки купить на  февраля в подарок не хватит все ваши и мои налоги идущие в бюджет составляют меньше  успокойтесь уже крое того ваше  то что у вас в кошельке на карте и так далее остальное  не ваше;;0;;reply;;566355.0;566360.0;spb.csv;532958.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.99458646774292;Безопасность,;0.6429784297943115
266;2022-01-01 11:04:16;1065898;александр мне вполне нравится моё приобретение я им довольна и улыбаюсь глядя на него ценность его  рэ если что у вас очень буйная фантазия вы зачем придумали что я горжусь магнитиком  я пожалуй категорически не буду следовать советам незнакомого мужчины и сама решу что и когда мне выкидывать с праздником вас;;0;;reply;;1065550.0;1065568.0;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9924893379211426;Безопасность,;0.8007920980453491
267;2022-01-01 11:04:22;566376;александр не никакого правящего режима есть нормальное государство;;0;;reply;;566355.0;566360.0;spb.csv;532959.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.99380624294281;Здравоохранение,;0.3354000151157379
268;2022-01-01 11:05:55;227560;расскажите пожалуйста как лично моя вакцинация сбережёт здоровье моих близких от меня вирус будет отскакивать я не смогу передать его воздушнокапельным путём или через предметы;;9;;comment;;227558.0;;kalin_spb.csv;;https://vk.com/kalin_spb;Калининский;LABEL_1;0.990680992603302;Здравоохранение,;0.9874189496040344
269;2022-01-01 11:08:41;566378;сергей есть но это не рф;;0;;reply;;566355.0;566360.0;spb.csv;532961.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.989046037197113;Безопасность,;0.7503012418746948
270;2022-01-01 11:12:00;1361685;ну вообще пздц;;4;;comment;;1361668.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9910735487937928;Дороги,;0.3737386167049408
271;2022-01-01 11:13:41;988032;раздавали бы за пару часов до нг людям а так смотреть больно ;;78;;comment;;988030.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.99681156873703;Здравоохранение,;0.7397571206092834
272;2022-01-01 11:13:59;1268353;до конца не пойму для чего так усердно хотят чтобы народ оформил карту петербуржца;;7;;comment;;1268339.0;;grazhdanka_spb.csv;;https://vk.com/grazhdanka_spb;Калининский;LABEL_1;0.9830703139305116;Строительство,;0.4761112034320831
273;2022-01-01 11:14:36;566380;сергей налоги на доход от предприятий   миллионов  так что не такая уж и незначительная;;0;;reply;;566355.0;566360.0;spb.csv;532963.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.990957736968994;Безопасность,;0.80487060546875
274;2022-01-01 11:15:10;988033;в зубровник бы лучше сдали;;31;;comment;;988030.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9853034019470216;Здравоохранение,;0.9427686333656312
275;2022-01-01 11:16:09;566381;александр да вы батенька заморочены несколько нормальная в рф власть нормальное государство это вы фантазируете о том что функциями государства не являетсядетский сад построить желаете забавно же;;1;;reply;;566355.0;566360.0;spb.csv;532964.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9947721362113952;Строительство,;0.9525880813598632
276;2022-01-01 11:16:34;227561;олег им приказано говорить и они говорят это не мнение врача а мнение шваба;;7;;reply;;227558.0;227560.0;kalin_spb.csv;;https://vk.com/kalin_spb;Калининский;LABEL_1;0.989501416683197;Здравоохранение,;0.9774831533432008
277;2022-01-01 11:16:44;1268355;владимир я оформила изза коммуналки платёж без  от пэса тоже кэшбек  надоело сберу отстегивать;;2;;reply;;1268339.0;1268353.0;grazhdanka_spb.csv;;https://vk.com/grazhdanka_spb;Калининский;LABEL_1;0.9972020387649536;ЖКХ,;0.9464409351348876
278;2022-01-01 11:17:13;19701;у нас очень  все за собой убирали и устроили прекрасный фейерверк;;0;;comment;;19698.0;;spbmo72.csv;;https://vk.com/spbmo72;Фрунзенский район;LABEL_1;0.9952642917633056;Благоустройство,;0.6760551929473877
279;2022-01-01 11:17:30;1065902;татьяна напишите как работаете   толку будет больше странная вы;;1;;reply;;1065661.0;1065670.0;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9912482500076294;Безопасность,;0.8993593454360962
280;2022-01-01 11:17:58;566384;александр доходы от предприятий существенно больше и поступления в бюджет эти никого не касаются это  деньги бюджета а не граждан поэтому и разговор бессмысленный;;0;;reply;;566355.0;566360.0;spb.csv;532966.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9851804971694946;Строительство,;0.5739560127258301
281;2022-01-01 11:20:19;566386;александр я и говорю что из детского возраста не вышли уже не смешно а настораживает взрослые дела с детьми сказку золотой ключик перечитавшими делать невозможно повзрослеете  обсудим;;0;;reply;;566355.0;566360.0;spb.csv;532968.0;https://vk.com/spb;Правительство Санкт-Петербурга;LABEL_1;0.9829677939414978;Образование,;0.4978525340557098
282;2022-01-01 11:20:41;25310;виктор не это малый пр пс угол с ординарной красный дом;;0;;reply;;25289.0;25291.0;petropressa.csv;;https://vk.com/petropressa;Петроградский;LABEL_1;0.9939186573028564;Благоустройство,;0.7451789379119873
283;2022-01-01 11:25:53;988039;вот я удивляюсь  но почему все такие жестокие   вот те кто здесь пишут  вы же сидите дома сегодня  отдыхаете так же   так и там люди работают которые сегодня тоже хотят быть дома   не чего страшного не случится если это все уберут завтра  будьте добрее  с новым годом всех ;;21;;comment;;988008.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9974516034126282;Благоустройство,;0.4363800883293152
284;2022-01-01 11:25:59;1065905;анна не хотел вас обидеть но если не гордитесь зачем выкладывать в сеть;;0;;reply;;1065550.0;1065568.0;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9945882558822632;Безопасность,;0.7229933142662048
285;2022-01-01 11:27:58;33154;занимался бы он лучше какими губернаторскими делами столько проблем реально стоящих его внимания а он всё льет воду;;1;;comment;;33152.0;;newstucentr.csv;;https://vk.com/newstucentr;Центральный;LABEL_1;0.9933400750160216;Энергетика;0.96014803647995
286;2022-01-01 11:28:44;988040;секонд хенд халява плиз;;2;;comment;;988030.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9532344341278076;Безопасность,;0.5604881644248962
287;2022-01-01 11:29:03;1268357;автор поста отпишитесь как пробежка кого видели;;1;;comment;;1268315.0;;grazhdanka_spb.csv;;https://vk.com/grazhdanka_spb;Калининский;LABEL_1;0.9863744974136353;Транспорт,;0.741471529006958
288;2022-01-01 11:30:27;1065906;татьяна ваша странность в том что если пишите в теме где просят помощь почему то как партизан молчите как вы работаете и как дятел долбите мы не работаем  с новым годом вас странный работник зубодерни на солидарности;;1;;reply;;1065661.0;1065670.0;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9946438074111938;Безопасность,;0.8562828898429871
289;2022-01-01 11:30:38;227564;самое время го января втирать про вакцинацию;;4;;comment;;227558.0;;kalin_spb.csv;;https://vk.com/kalin_spb;Калининский;LABEL_1;0.955639898777008;Здравоохранение,;0.98760986328125
290;2022-01-01 11:31:00;7308;а как часто вывозить их будут обновлять и почему так мало адресов в частном секторе и насчёт оплаты с каждого домадаже если не пользуетсянадо писать жалобу  это кошмар кто дал выйграть им тендер;;2;;comment;;7307.0;;club177930722.csv;;https://vk.com/club177930722;"Красносельский
";LABEL_1;0.9974765181541444;Отходы,;0.7955146431922913
291;2022-01-01 11:31:17;1361688;влипли под новый год;;1;;comment;;1361668.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9780615568161012;Благоустройство,;0.4252422153949737
292;2022-01-01 11:31:50;1269073;проснулись долбоебы;;0;;reply;;1269035.0;1269059.0;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9923474788665771;Дороги,;0.8557582497596741
293;2022-01-01 11:31:59;988041;елки очень красивыеможет кто заберёт хоть немного порадовать успеюта так просто проваляются  мы взяли однуно сами всегда ставим искусственную  а в этом году получились  елки ;;8;;comment;;988030.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9791715741157532;Благоустройство,;0.8698827028274536
294;2022-01-01 11:32:18;1065907;наверняка чипирован но в чипе нет контактов хозяев там как то через систему надо пробивать но вообще должны помочь найти инфу;;1;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.996269702911377;Здравоохранение,;0.3011859059333801
295;2022-01-01 11:33:10;1065908;красивый какой;;5;;comment;;1065875.0;;veselyposelok.csv;;https://vk.com/veselyposelok;Невский;LABEL_1;0.9722954034805298;Благоустройство,;0.8385945558547974
296;2022-01-01 11:33:27;24065;маргарита я думал пришёл невский региональный оператор он вроде по городу и области с сегодняшнего дня этого года проступает;;0;;reply;;23852.0;23865.0;zhit_v_moskovskom.csv;;https://vk.com/zhit_v_moskovskom;Московский;LABEL_1;0.9716320037841796;Безопасность,;0.597130537033081
297;2022-01-01 11:34:06;988043;вот зачем так делать пусть бы росли ;;19;;comment;;988030.0;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9938490986824036;Благоустройство,;0.4437877833843231
298;2022-01-01 11:35:59;1268361;анзор вроде есть приложение для   _;;0;;reply;;1268339.0;1268342.0;grazhdanka_spb.csv;;https://vk.com/grazhdanka_spb;Калининский;LABEL_1;0.9553177356719972;Здравоохранение,;0.5177387595176697
299;2022-01-01 11:36:05;1269076;нина хватит засорять постневозможно читать  вдруг информация будет о нем не можете делом помочь  просто молча читайте и не пишите ничего  кто хочет реально помочь тот уже на улице ищет и клеет объявления;;1;;reply;;1268969.0;1269056.0;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9978111386299132;Энергетика;0.5444810390472412
300;2022-01-01 11:36:32;24066;олег он пришёл во весь город а по районам назначили перевозчиков вот они не справляются а оператор ничего не делает;;0;;reply;;23852.0;23865.0;zhit_v_moskovskom.csv;;https://vk.com/zhit_v_moskovskom;Московский;LABEL_1;0.9929921627044678;Транспорт,;0.9438046216964722
301;2022-01-01 11:37:00;987987;здравствуйте ищем свидетелей с видеорегистратором дтп  января  на перекрестке ижорского батальона и тверской рядом с магазином перекрёсток спасибоищусвидетелей;9725.0;5;8.0;post;;;;kolpino.csv;;https://vk.com/kolpino;Колпинский;LABEL_1;0.9898183941841124;Безопасность,;0.9725614190101624
302;2022-01-01 11:37:11;1269078;умный дом которыйдавно уже;;1;;comment;;1268850.0;;kupchinonews.csv;;https://vk.com/kupchinonews;Фрунзенский район;LABEL_1;0.9938641786575316;Строительство,;0.8603880405426025
303;2022-01-01 11:37:55;1361689;кто придумал такие баки мусор разбросанверните старые куда заныкали;;0;;comment;;1361381.0;;pushkin_story.csv;;https://vk.com/pushkin_story;Пушкинский район;LABEL_1;0.9956117272377014;Отходы,;0.9638274908065796
