text;tag
С началом нового учебного года полезно напомнить детям о правилах дорожного движения. Сотрудники МО Балканский , в ходе рейда, напомнили детям об основных правилах ПДД. Ходить только по тротуарам. Переходить проезжую часть только по пешеходным переходам. Смотреть по сторонам.Не бегать по пешеходным переходам. Не пользоваться телефоном при переходе дороги. Перед тем, как переходить проезжую часть, нужно вынуть из ушей наушники. Дорогу нужно не только видеть, но и слышать. Сирены автомобилей спецслужб, которые не будут тормозить на пешеходном переходе или светофоре, гудки водителей, которыми они могут предупредить, о том что не успевают остановиться. Велосипеды, самокаты, моноколёса, скейты и прочие безмоторные колёсные средства передвижения удобные и полезные, но не на пешеходном переходе. Перед тем, как перейти дорогу, нужно «спешиться» и везти свой транспорт рядом. Быть заметным на дороге,  пользоваться светоотражвтелями.Не терять бдительности на парковках и во дворах. Не ездить по проезжей части.;0
"Выражаем огромную благодарность волонтерам клуба ""Современник"", которые при поддержке сотрудников отдела культуры и молодежной политики МО Балканский провели акцию по ликвидации надписей наркотической направленности на детских площадках. Волонтерам вручены благодарственные письма, памятки и билеты в кинотеатр с открытой датой.";0
Информация СПб ГУП «Горэлектротранс»  Троллейбус № 47 // Закрытие троллейбусного движения // улица Ярослав Гашека // 12-16 августа В связи с дорожными работами с 05:00 12 августа до 05:00 16 августа закрывается троллейбусное движение – левый поворот с улицы Ярослава Гашека на Малую Балканскую улицу. Троллейбусы следуют: № 47: от к/ст «Малая Балканская ул.» по действующей трассе до Малой Балканской ул., далее без заезда к ст. м. «Купчино» по Малой Балканской ул. по действующей трассе до к/ст «Московская площадь». В обратном направлении движение осуществляется по действующей трассе. ___________________________  Телеграм-канал ГЭТ об оперативных изменениях в организации движения: https://t.me/getspb  Справки по телефонам: +7 921 395 43 13 – Дарья Тимофеева, +7 981 831 18 90 – Александра Оноприйчук, пресс-служба СПб ГУП «Горэлектротранс»;0
"Информация о ПМДЦ Фрунзенского района • ПРОГРЕСС Занимаешься спортом и хочешь ускорить свой прогресс? Записывайся на бесплатную трену в «Прогресс» и улучшай свои показатели!  Опытные и заинтересованные наставники помогут тебе сделать из своего тела конфетку с помощью силовых тренировок и занятий танцами! А самое главное – это полностью бесплатно для молодёжи от 14 до 35 лет! Приходи на тяжёлую атлетику, пауэрлифтинг, окунись в мир современного танца, займись каратэ или самбо и докажи себе, что способен превратить свободное время в эффектный результат!  ПМК «Прогресс» ждёт всех, кто готов меняться к лучшему без очередного знака судьбы. Подписывайся на наше сообщество, узнай расписание и приходи на ближайшее занятие любого понравившегося направления https://vk.com/progresssportclub • ПМК ВПК им. 3 ФДНО Покажи себя по-настоящему! Занятия по рукопашному бою и военно-тактические игры: бесплатно для молодёжи от 14 до 35 лет  Игры остались в прошлом. Приходи к нам и прикоснись к реальному военному делу! Наш клуб предоставляет бесплатные занятия для молодых людей от 14 до 35 лет по направлениям:   русский бой;  армейский рукопашный бой;  рукопашный бой по системе Кадочникова;  военно-тактические игры;  страйкбол;  лазертаг.  Опытные наставники, среди которых есть ветераны боевых действий, осуществят подготовку и обучению ремёслам настоящих мужчин и их боевых подруг. А в перерывах между занятиями ты сможешь расслабиться за игрой в шахматы и освоением акустической гитары.  Вступай в наше сообщество и записывайся на ближайшее занятие в ПМК «Военно-патриотический клуб им. 3-й Фрунзенской дивизии народного ополчения» (м. Дунайская, ул. Олеко Дундича, д. 34)   https://vk.com/3fdno  Занятия бесплатны для лиц от 14 до 35 лет (также есть платные группы для более юных ребят и занятий всей семьёй). (ред.)  • ЮНОСТЬ Как освоить полезный навык и ничего за это не заплатить? Для юности нет ничего невозможного: осваивай английский, учись живописи и танцам бесплатно!  Все эти направления ждут тебя в прекрасном подростково-молодёжном клубе «Юность» недалеко от м. Купчино (ул. Купчинская, д. 15). Милые и доброжелательные руководительницы помогут украсить твой досуг освоением новых умений: современные танцы, танцевальная гимнастика, английский язык, живопись. Научись новому и покоряй очередные вершины!  А для тех, кому недавно покорилось собственное личное счастье, работает клуб молодой семьи: приходи и общайся с другими счастливыми парами!  Занятия в ПМК «Юность» бесплатны для молодёжи от 14 до 35 лет. Забирай полезные знания и навыки, пока молодой!  Подробности и расписание тут  https://vk.com/pmk.yunost (ред.) • ГАРМОНИЯ Будь в «Гармонии» с окружающим миром и собой: бесплатные занятия по танцам для молодёжи!  Хочешь сделать этот мир чуточку красивее и теплее? Мы научим тебя этому на занятиях в ПМК «Гармония»! Приходи к нам и осваивай современные танцы совершенно бесплатно (если тебе от 14 до 35 лет).  Кроме того, «Гармония» предлагает занятия по живописи, сценическому мастерству, английскому языку. А для счастливых молодых мам и пап есть возможность обучать своё чадо на платных занятиях по развитию речи, английскому языку и раннему развитию.  Осваивай новое и будь гармонично развитым! Наш клуб ждёт на занятия с понедельника по пятницу во второй половине дня по адресу: ул. Купчинская, 23. Записывайся на ближайшую встречу с наставником по ссылке https://vk.com/pmk.garmonia  • СОВРЕМЕННИК Бесплатный досуг с пользой и развитием: осваивай новые умения и будь в тренде!  Если ты ждал знака свыше, то это он. Учись современным танцам, осваивай английский язык и покоряй социальные сети своими умениями! ПМК «Современник» (ул. Купчинская, д. 32) ждёт тебя и предлагает тебе занятия с профессионалами в своём деле.  В «Современнике» ты можешь научиться:  спортивно-бальным танцам;  акробатическому рок-н-роллу;  английскому языку;  шахматам.  В свободное время можно почилить, пообщаться с друзьями, зарубиться в настолки или провести время на мастер-классе в месте свободного общения.  И если тебе от 14 до 35 лет, то занятия в «Современнике» будут для тебя полностью бесплатны! Не теряй времени и забирай полезные знания, умения и навыки на ближайшем занятии клуба https://vk.com/newsovremennik  • АТМОСФЕРА Полезный досуг в ламповой атмосфере. Бесплатные уроки танцев для молодёжи и лучшие студии для детей и подростков  Начни осваивать новое хобби с доброжелательными наставниками и замотивированными товарищами! ПМК «Атмосфера» предлагает бесплатные занятия по классическому, современному танцу и хип-хопу для молодёжи от 14 до 35 лет! Кроме того, ты всегда можешь провести время с друзьями за партией в настолку или просмотром фильма в месте свободного общения.  А для тех, кто хочет занять своих чад от 3 до 13 лет, действуют прекрасные платные студии с опытными наставниками, чьи воспитанники завоёвывали призы и места на международных и всероссийских конкурсах! Для детей доступны следующие направления:   танцевальная студия;  вокальная студия;  студия изобразительного искусства.  «Атмосфера» ждёт тебя на ближайшее занятие по адресу: ул. Софийская, д. 39, к. 1. Присоединяйся к нам ВК и приходи на первое занятие  https://vk.com/pmk.atmosfera  • ФАКЕЛ Ты думал, качественный и бесплатный досуг в Питере днём с огнём не сыскать? А как насчёт бесплатных занятий по сайберфайтингу и лазертагу рядом с домом?  ПМК «Факел» осветит твои серые будни и наполнит их драйвом и смыслом! Тебя ждут несколько привлекательных направлений, которые возглавляют профессионалы с большим опытом и огоньком:   саберфайтинг;  лазертаг;  клуб исторической реконструкции;  клуб настолок и компьютерных игр;  дизайн-мастерская;  студия акробатического танца;  шахматы.  Все занятия бесплатны для молодёжи (от 14 до 35 лет)! Также доступны платные группы для детей до 14 лет.  Кружки и секции «Факела» работают в удобное время каждый день недели! Адрес: ул. Софийская, д. 44.  Узнай расписание и записывайся на ближайшее занятие по ссылке https://vk.com/pmk.fakel  • СТАРТ Хочешь заниматься спортом или искусствами? Не откладывай новую жизнь на понедельник: мы дадим тебе мощный старт прямо сейчас!  «Старт» – это подростково-молодёжный клуб на Софийской, 47 к. 1. Для молодёжи от 14 до 35 лет тут доступна масса спортивных кружков и секций, в которых ты сможешь наконец заняться тем, чем давно хотел, но почему-то не решался. Выбрать есть из чего – приходи на занятия по:   единоборствам (тхэкводно, всестилевое каратэ);  хореографии;  волейболу;  баскетболу;  текболу;  бадминтону;  йоге;  фехтованию. Но и это не полный список! Если ты хотел раскрыть в себе талант художника или актёра, то для тебя доступны изостудия и театральная студия: они также бесплатны!  Все занятия в ПМК «Старт» проводятся опытными и заинтересованными педагогами, которые не дадут прокрастинировать. Воспользуйся шансом заняться интересной активностью и запишись на первое занятие уже сейчас!   https://vk.com/pmk.start  • МИР Осваивай полезные навыки ПМК «МИР» и бесплатно учись фотографии, монтажу, ораторскому искусству и журналистике!  ПМК «Молодые и разные» («МИР») предлагает тебе освоить базовые навыки начинающего блогера и журналиста. И всему этому можно научиться бесплатно, если тебе от 14 до 35 лет! Профессиональные наставники ждут тебя на занятиях с понедельника по пятницу во второй половине дня в мастерские ТВ, фото, журналистики, SMM.  Кроме того, в свободное время ты можешь использовать помещения клуба «МИР» для встреч с друзьями, вечеров настолок, творческих съёмок и многого другого – и также бесплатно!  Клуб находится в шаговой доступности от м. Проспект Славы по адресу: ул. Бухарестская, д. 114. Узнать подробнее о мастерских «МИРа» и записаться на первое занятие можно по ссылке https://vk.com/pmkmir  • ПЛАНЕТА Бесплатные занятия по танцам и вокалу: начни покорять мир вместе с ПМК «Планета»!  Всё, что от тебя потребуется, – это желание, время и упорство! Профессиональные наставники подростково-молодёжного клуба «Планета» помогают в становлении успешных танцоров и певцов, завоёвывающих места на международных фестивалях и конкурсах («Талантливая Россия», «Алые паруса», «Кубок Москвы» и др.).  «Планета» предлагает бесплатные занятия для молодёжи от 14 до 35 лет в студии танца и студии эстрадного вокала. Дети от 3 до 14 лет могут также записаться на платные занятия по танцам.  Для твоего досуга в «Планете» также есть интерактивное пространство с современной технической начинкой для организации творческих вечеров, кинопоказов, настолок и многого другого – и да, это тоже бесплатно!  «Планета» ждёт тебя по адресу: ул. Будапештская, д. 33. Узнай расписание и запишись на ближайшее занятие тут https://vk.com/planeta_tyt (ред.)  • РАКЕТКА Хочешь научиться настольному теннису? Приходи и занимайся бесплатно под руководством профессионалов в ПМК «Ракетка»!  Это лучшая возможность научиться настольному теннису рядом с домом или рядом с метро! ПМК «Ракетка» находится в шаговой доступности от м. Проспект Славы (ул. Будапештская, д. 49, к. 1).  «Ракетка» – один из старейших подростково-молодёжных клубов Санкт-Петербурга. Его тренеры готовят успешных спортсменов аж с 1967 года и продолжают воспитывать настоящих мастеров популярной игры.  Если тебе от 14 до 35 лет, ты сможешь заниматься в ПМК «Ракетка» совершенно бесплатно! Воспользуйся возможностью стать профессионалом настольного тенниса под руководством целеустремлённых и увлечённых наставников!  Записаться на ближайшее занятие в «Ракетке» можно тут https://vk.com/pmk.raketka  • ФЕНИКС Надоели скука и тлен? Приходи с друзьями на бесплатные занятия по единоборствам, мультипликации и танцам в ПМК «Феникс» и возрождайся изнутри!  Если тебе от 14 до 35 лет, у тебя есть прекрасная возможность получить новый навык бесплатно (и без СМС). ПМК «Феникс» предлагает большой выбор направлений под руководством опытных и увлечённых профессионалов:   единоборства (каратэ, боевое самбо);  игра на гитаре;  студия живописи и мультипликации;  шахматы;  бальные танцы;  студия домашнего стилиста.  Все занятия проходят в удобное время во второй половине дня. Узнать подробности о расписании и записаться на первое занятие можно по ссылке https://vk.com/pmk.fenix  Начни новую яркую жизнь вместе с ПМК «Феникс»! Мы ждём тебя по адресу: ул. Пловдивская, д. 9. • ИСКРА В тебе есть искра таланта? Раздуй из неё яркое пламя с помощью бесплатных занятий для молодёжи от 14 до 35 лет!  В ПМК «Искра» ты сможешь найти талантливых и заинтересованных наставников, способных помочь тебе раскрыть свой талант в самых разных направлениях! Приходи и попробуй себя в любом из доступных направлений клуба:   танцевальный класс;  современная хореография;  художественная студия;  студия гитары;  каратэ.  Все кружки и секции бесплатны для молодёжи от 14 до 35 лет! А для детей до 14 лет есть возможность записаться на платные занятия.  ПМК «Искра» находится в шаговой доступности от м. Проспект Славы. Все занятия проводятся в удобное время во второй половине дня.  Узнай подробности и записывайся на первое занятие по ссылке https://vk.com/klub_iskra  • КЛУБОВ Шикарное молодёжное пространство в паре шагов от м. Обводный канал: занимайся любимым делом бесплатно!  Хочешь освоить для себя новое хобби или научиться новому? В молодёжном пространстве «Клубов» это можно сделать бесплатно, если тебе от 14 до 35 лет!  Приходи в ВПК им. Дважды Героя Советского Союза, лётчика-истребителя А. Ф. Клубова: мы находимся в пяти минутах ходьбы от м. Обводный канал (ул. Боровая, 48). Ежедневно, кроме воскресенья, во второй половине дня в нашем пространстве проходят занятия по танцам и компьютерной графике.  Кроме того, для детей-сирот, детям из многодетных семей и людям в социально-уязвимом положении проводятся занятия киностудии «18.12 FILMS», с помощью которой можно приобщиться к профессиональному миру кино и телевидения.  Вступай в сообщество «Клубов» ВК и записывайся на первое занятие https://vk.com/klubov.club • ДОМ МОЛОДЁЖИ «КУПЧИНО» Найди своё направление и развивайся! Множество кружков и секций в Доме Молодёжи «Купчино» доступны бесплатно!  Учиться новому никогда не поздно, особенно если тебе от 14 до 35 лет. Дом Молодёжи «Купчино» предлагает огромное количество кружков и секций, которые ты сможешь посещать бесплатно! Освой новое хобби, например:   создание арт-объектов с помощью карандаша или кисти;  игра на музыкальных инструментах и участие в собственной группе;  актёрское мастерство, сценическое движение, сценическая речь;  современные танцы;  занятия спортом, в том числе боксом.  Дети до 14 лет могут посещать занятия Дома Молодёжи на платной основе.  А если заботы с маленьким ребёнком пока не дают возможность посвятить себя новому увлечению, то для тебя действует клуб семейного общения – прекрасное место для развивающих игр и обменом воспитательного опыта.  Не теряй времени и погружайся с головой в новое хобби: опытные наставники помогут тебе эффективно освоить его.  Мы находимся в шаговой доступности от м. Дунайская (ул. Олеко Дундича, д. 32). Записаться на занятия можно здесь https://vk.com/domik_frunz  • РОМАНТИКА Танцы, музыка, единоборства: развивай себя на бесплатных занятиях в молодёжном клубе напротив м. Международная!  Подростково-молодёжный клуб «Романтика» собрал под одной крышей сразу несколько привлекательных направлений досуга. Далеко за ними ходить не нужно: клуб находится прямо напротив м. Международная (ул. Бухарестская, 74). Если тебе от 14 до 35 лет, то посещать кружки и секции «Романтики» можно бесплатно – только приходи и осваивай новые умения под руководством профессиональных наставников!  Ежедневно с понедельника по субботу во второй половине дня тебя ждёт масса полезных и увлекательных кружков и секций, в том числе:   студия современных танцев;  студия изобразительного искусства;  мастерская игр.  Для детей моложе 14 лет есть возможность посещать секции на платной основе, в число которых также входят каратэ, лепка и студия гитары и музыкального развития.  Приходи в «Романтику» и всесторонне развивай себя! Запишись на первое занятие уже сейчас https://vk.com/pmk_romantika  • МОЛОКО Бесплатные знания и увлечения в ламповом месте. Приходи в молодёжный клуб «Молоко» и занимайся бесплатно с талантливыми наставниками!  Давно хотел научиться чему-то новому? Пришла пора завязать с прокрастинацией и открыть для себя классные увлечения: для молодёжи от 14 до 35 лет это полностью бесплатно!  Приходи в молодёжное креативное объединение «Молоко» и учись играть на скрипке, рисовать по фарфору, писать стихи, фрилансить и постигай многое другое в тёплой атмосфере. Наши специалисты – мастера в своём деле с опытом и энтузиазмом: они помогут найти своё призвание и реализовать скрытый потенциал. А если тебе нужно бесплатное уютное помещение для встречи с единомышленниками или вечера настолок, мы с удовольствием предоставим тебе светлый и просторный коворкинг.  Мы работаем с понедельника по субботу в удобное послеобеденное время и находимся в 8 минутах от м. Дунайская прогулочным шагом (ул. Бухарестская, 91а). Узнай подробности и запишись на занятия в любую интересующую студию «Молока» по ссылке https://vk.com/moloko_frunz";0
Рядом с Вашим домом есть и спорт и досуг и творчество. Подростково - молодежные клубы Фрунзенского района ждут Вас у себя каждый день. Занятия проводятся БЕСПЛАТНО для лиц от 14 до 35 лет. На территории МО Балканский, клубы расположены по следующим адресам: 1. Дом молодежи «Купчино», ул. Олеко Дундича, д.32 (бокс, восточные единоборства, тренажерный зал, вокально-инструментальный ансамбль, клуб семейного общения, современные танцы, театр, хореография, изостудия) 2. «Военно-патриотический клуб им. 3-й фрунзенской дивизии народного ополчения», ул. Олеко Дундича, д.34 (рукопашный бой, военно-тактические игры, страйкбол, лазертаг, допризывная подготовка, самооборона, шахматы, игра на гитаре) 3. «Гармония» ул. Купчинская, д.23 (английский язык, изостудия, студия современного танца) 4. «Современник» ул. Купчинская, д.32  (акробатический рок-н-ролл, спортивно-бальные танцы, английский язык, шахматы, изостудия, дизайн) Телефон для справок +7 (996) 780-58-90;0
Экологическая акция «Спасем природу» по сбору батареек и пластиковых крышек Давайте все вместе внесём свой вклад в улучшение экологии в нашем мире. Если не мы, то кто⁉ Пластиковые бутылки, до тех пор, пока они наполнены водой, молоком, моющим средством или иным любым другим жидким товаром являются практичной тарой, аналогов которой просто не существует. Но как только содержимое бутылки заканчивается, она становится мусором, который отправляется в ведро, а затем в стоящий возле вашего дома контейнер. Ежегодно в России выбрасывается огромное количество пластиковых бутылок. И мало кто задумывается, что если бутылки выбрасывать без крышек, а сами крышки от пластиковых бутылок сдавать в пункт приема – это забота об экологии, ведь все прекрасно знают, что пластик разлагается сотни лет. А если его не закапывать, а сжигать, то в атмосферу попадают вредные вещества. После переработки из собранных крышек могут быть изготовлены новые крышки для бутылок и канистр, корпуса автомобильных аккумуляторов, садовый и хозяйственный инвентарь, ящики для хранения, веревки, пряжа, мешки. Собранные и сданные на переработку крышечки позволят нам приобрести игрушки, которые мы передадим в отделение химиотерапии лейкозов ДГБ №1 и в детское отделение НИИ онкологии им. Петрова, где стоят волшебные сундучки храбрости! Сундуки храбрости ежедневно подбадривают маленьких храбрецов после очередной схватки с тяжелой болезнью. Многие люди часто выкидывают отработанные батарейки вместе с обычным мусором, даже не задумываясь о том, какой вред они причиняют окружающей среде. Мы проводим акцию по сбору батареек, которые будем отвозить на правильную утилизацию. Батарейки и пластиковые крышки можно принести в МО Балканский ( Купчинская ул. дом 32, понедельник-четверг с 9-00 до 18-00, пятница с 9-00 до 16-00, обед с 13-00до 14-00);0
"Конкурс рисунков «Мы говорим нет пагубным привычкам!»  Вредные привычки и пагубные зависимости - большая социальная проблема. О вреде пьянства, курения, наркомании знают все, о них пишут и говорят очень много. Эти вредные привычки несут множество бед и страданий как самим зависимым от них людям, так и их семьям. Всем с детства известно о вреде алкоголя, курения, наркотических средств и уроне, который они наносят организму, но почему столько людей своими же руками уничтожают драгоценное здоровье? На сегодняшний день наличие вредных привычек остается по-прежнему самым актуальным среди подрастающего населения. Профилактика вредных привычек необходима с раннего возраста. Это реальный способ помочь подросткам осознать всю опасность употребления наркотиков и других вредных веществ. Детям нужно внушать, что плохо, а что хорошо. Проблема вредных привычек - это проблема не отдельного человека, а проблема современного общества в целом. И от того, насколько осознанно каждый человек будет относиться к своей жизни, зависит наше общее будущее. Поэтому очень важно среди подрастающего поколения воспитывать культуру здорового образа жизни. Одно из направлений работы по профилактике вредных привычек — участие в конкурсах рисунков.. Правила конкурса "" Мы говорим нет пагубным привычкам!"" 1. Прием конкурсных работ: 08.08.2022 г. - 01.09.2022 г. 2. Конкурсная работа должна соответствовать тематике конкурса и представлять собой рисунок или аппликацию. 3. Содержать информацию об авторе : ФИО, возраст c 7 до 14 лет. Присылайте свои работы на почту МА МО Балканский - mo_balkanskyi@mail.ru";0
Уважаемые жители округа Балканский, детские подарочные сертификаты в Гранд макет РОССИЯ закончились.;0
Уважаемые жители округа Балканский, приглашаем Вас за детскими подарочными сертификатами в Гранд макет РОССИЯ, количество сертификатов ограничено. Возраст для посещения от 3 до 13 лет. Сертификаты только детские. Получить сертификат могут жители, зарегистрированные на территории округа. Выдача сертификатов понедельник - четверг с 10 до 17, пятница с 10 до 16, обеденный перерыв с 13 до 14. Сертификаты действительны до 31.08.2022;0
20.07.2022 традиционно в специализированном доме ребенка №3 по адресу: Загребский бул. д. 42, прошло катание на лошадке. В мероприятии приняло участие 50 человек.;0
05.07.2022 Глава муниципального округа Балканский - Лебедев Савелий Андреевич поздравил жительницу округа Марию Ефремовну со 100-летним юбилеем. Сто лет – это золотой возраст. Люди, которые смогли дожить до векового рубежа, достойны не просто уважения, а настоящего восторга и восхищения. Желаем Вам здоровья и благополучия, мира, любви близких и, конечно же, счастья. Нет даты лучше и круглей, Чем та, что нынче к вам явилась. У вас столетний юбилей! Нам столько даже и не снилось. Дорога жизни нелегка. Сто лет — не каждый одолеет. Но вы прошли. Что вам века! Вы — на вершине юбилеев! А мы вас будем поздравлять С достойным вас сердечным пылом, Здоровья крепкого желать, Чтобы еще на век хватило!;0
30 июня на стадионе СПбГБ ПОУ Колледж метрополитена и железнодорожного транспорта, Лебедев Савелий Андреевич - глава муниципального образования Балканский и  Егорова Любовь Ивановна 6-ти кратная Олимпийская чемпионка, депутат Законодательного собрания Санкт-Петербурга, проректор по спортивной работе Университета физической культуры и спорта имени Лесгафта, торжественно вручили дипломы и поздравили выпускников с окончанием колледжа. Желаем выпускникам дальнейших профессиональных успехов, новых побед, свершений и достижений!;0
Ни дня не проходит без тревожных новостей с Донбасса и Украины – в это непростое время особенно тяжело приходится жителям Донецкой и Луганской народных республик, а также территорий Украины, где проходит специальная военная операция. Среди них тысячи детей и их семьи. Они ждут нашей поддержки.      Лебедев Савелий Андреевич вместе с сотрудниками муниципального округа Балканский, уже не первый раз принимают  участие по сбору гуманитарной помощи для детей Донбасса. В этот раз мы собрали канцелярские товары, раскраски, альбомы для рисования , игры и пазлы.      Уважаемые жители , не оставайтесь в стороне, принимайте активное  участие по сбору помощи!!!;0
"22 июня 1941 года - одна из самых печальных дат в истории России, День памяти и скорби, день начала Великой Отечественной войны.  Этот день напоминает нам о всех погибших в боях, замученных в фашистской неволе, умерших в тылу от голода и лишений. Мы скорбим по всем, кто ценой своей жизни выполнил святой долг, защищая в те суровые годы наше Отечество.Глава Муниципального образования Лебедев Савелий Андреевич вместе с ветеранами и волонтерами принял участие в акции ""Свеча памяти""и возложил цветы у памятника добровольцам 3-ей Фрунзенской дивизии.";0
22 июня - одна из самых печальных дат в истории России – День памяти и скорби в честь тех, кто отдал свою жизнь за будущее в годы Великой Отечественной войны. Этот день напоминает нам обо всех погибших, замученных в фашистской неволе, умерших в тылу от голода и лишений. 22 июня - день, пропитанный болью, надеждой, героизмом. Именно в этот день началась Великая Отечественная война, унесшая тысячи жизней, забравшая близких людей, оставившая вечный след в наших сердцах и душах. Этот день стал не просто напоминанием о случившимся, а огромной частью истории, которая не дает забыть. В этот день администрацией Фрунзенского района организовано мероприятие на Ново-Волковском кладбище у мемориала «Героическим защитникам Ленинграда». От муниципального округа Балканский в этом мероприятии принял участие глава муниципального округа – Лебедев Савелий Андреевич;0
Лучшим работникам учреждений социального обслуживания вручены премии городского правительства  8 июня в России отмечают День социального работника. На торжественном вечере в Академическом театре комедии им. Н.П. Акимова губернатор Александр Беглов и председатель Законодательного Собрания Александр Бельский вручили премии Правительства Санкт-Петербурга лучшим работникам учреждений социального обслуживания населения. Благодарность от Законодательного Собрания Санкт-Петербурга была вручена Главе местной администрации Балканский, Агевой Марине Александровне, за выдающиеся личные заслуги в реализации государственной социальной политики в Санкт-Петербурге, добросовестный труд, а так же в связи с празднованием Дня социального работника.;0
06.06.2022 среди отрядов ГОЛ «Радуга» на базе ГБОУ СОШ №553 с углубленным изучением английского языка Фрунзенского района Санкт-Петербурга совместно с муниципальным образованием муниципального округа «Балканский» проведено соревнование по мини-футболу, посвященному Дню России. В мероприятии приняло участие 30 детей, всем участникам соревнования вручены благодарственные письма и памятные призы от МО Балканский;0
06.06.2022 среди отрядов ГОЛ «Радуга» на базе ГБОУ СОШ №553 с углубленным изучением английского языка Фрунзенского района Санкт-Петербурга совместно с муниципальным образованием муниципального округа «Балканский» проведен конкурс рисунков на асфальте «День независимости России» посвященному Дню России. В мероприятии приняло участие более 20 детей, всем участникам вручены благодарственные письма и памятные подарки от МО Балканский.;0
"08.06.2022 года на территории ""Танковый парк Стальной десант"" состоялась ежегодная военно - патриотическая игра ""Мобилизация"", в мероприятии приняли участие ученики ГБПОУ ""Колледж метрополитена и железнодорожного транспорта"" и ученики ГБПОУ ""Автомеханический колледж"". В мероприятии приняло участие 100 человек, всем участникам вручены благодарственные письма от МО Балканский, а также команды занявшие призовые места награждены кубками.";0
Установили новое игровое оборудование на детской площадке по адресу ул. Олеко Дундича 19/3.;0
"Комплексный центр социального обслуживания населения Фрунзенского района – учреждение «с человеческим лицом» День социального работника, который отмечается в нашей стране 8 июня, является не совсем обычным праздником. Он не похож на многие другие профессиональные праздники по одной простой причине: социальный работник – это скорее призвание, нежели профессия. Данное утверждение совершенно не означает того, что любой желающий может начать работу в данной сфере в любой момент. Напротив, каждый специалист проходит обучение перед тем, как приступить к самому ответственному – работе с людьми. И требования к такой подготовке очень высоки, как и критерии отбора кандидатов на подобную работу. Это и неудивительно, ведь человек, которому требуется помощь, должен полностью доверять тому, к кому он за ней обратился. СПб ГБУ СОН «КЦСОН Фрунзенского района СПб» уже на протяжении 18 лет предоставляет услуги по социальному обслуживанию жителям нашего прекрасного города. Работа в комплексном центре организована и сформирована по территориальному принципу муниципальных образований, в связи с чем каждый желающий житель района может обратиться в центр со своим вопросом. Однако при этом нельзя не упомянуть, что главным и самым ответственным направлением деятельности учреждения является предоставление услуг на дому пожилым жителям. Среди них участники Великой Отечественной войны, жители блокадного Ленинграда, ветераны труда, почетные жители района. Сотрудники центра не только своевременно выполняют свою работу, но и активно развивают информирование и консультирование населения по вопросам организации и предоставления помощи. За год комплексный центр обслуживает более 10000 человек, при этом каждый случай уникален и зачастую требует нестандартных или срочных решений. И здесь как раз виден высокий уровень подготовки сотрудников центра, которые получают по результатам своей работы огромное количество положительных отзывов от благодарных граждан. Штат комплексного центра насчитывает более 400 высококвалифицированных и неравнодушных сотрудников, многие из которых имеют награды и дипломы различных городских конкурсов. Комплексный центр работает в тесном сотрудничестве и взаимодействии со многими учреждениями района, чья деятельность связана с обеспечением граждан необходимыми для их жизни, здоровья и благополучия товарами и услугами: поликлиниками, аптеками, МФЦ и многими другими. В учреждении создана и развивается система сбалансированного социального обслуживания на дому, в полустационарной и стационарной формах. Спектр услуг по надомному обслуживанию охватывает многие потребности граждан, что дает возможность осуществлять качественный уход без личного присутствия других членов семьи. Социальные работники и помощники по уходу не только приобретают лекарства и продукты питания, но и сопровождают при посещении врача, оплачивают коммунальные услуги, оказывают содействие в предоставлении медицинской, психологической, педагогической, юридической и иной помощи. В зависимости от состояния здоровья граждан, услуги по уходу на дому могут оказываться ежедневно. В отделениях дневного пребывания граждане пожилого возраста всегда могут получить услуги, направленные на поддержание здорового образа жизни и активного долголетия. Кроме этого, проводятся лечебно-оздоровительные мероприятия, оказывается консультативная и психологическая помощь. В стационарной форме социального обслуживания отделение временного проживания предоставляет услуги с учетом возможности кратковременного освобождения родственников от ухода за пожилыми людьми и инвалидами. Условия здесь максимально приближены к домашним, а персонал старается создать тёплую и душевную атмосферу. На базе социально-досугового отделения граждан пожилого возраста реализуются различные экскурсионные и туристические программы. Центр старается учесть интересы всех граждан, поэтому среди направлений можно найти и кружок рукоделия, и занятия скандинавской ходьбой, и многое другое. Часть услуг может быть оказана в онлайн формате. В комплексном центре открыта школа по уходу за маломобильными гражданами на дому, пройти обучение в которой могут граждане, осуществляющие уход за родственниками. Занятия проводятся по следующим направлениям: предоставление гигиенических услуг, организация питания и кормления, социально-психологические аспекты работы с пожилыми людьми и т. д. В центре предоставляются и иные необходимые услуги: оформление и восстановление документов; оказание срочной социальной помощи; консультации психологов; юрисконсультов; помощь лицам без определенного места жительства и другие. Для удобства граждан, получить актуальную информацию об услугах и графике работы комплексного центра всегда можно, посетив вебсайт http://kcson-fr.frunz.gov.spb.ru или позвонив по телефону 712-94-10. Конечно же, ко Дню социального работника СПБ ГБУ СОН «КЦСОН Фрунзенского района СПб» в этом году, согласно доброй традиции, организует разнообразные праздничные мероприятия, включающие награждения и поздравления сотрудников, публикацию информационных материалов, трансляцию видеороликов, посвящённых празднику.";0
Профилактика детского дорожно-транспортного травматизма остается одной из приоритетных задач.С этой целью сотрудники местной администрации МО Балканский 01.06.2022 посетили дошкольные учреждения номер 102, 109, 110 где провели викторину по знанию правил дорожного движения. Всем участникам викторины вручены светоотражающие фликеры и раскраски, пазлы.;0
